chain,layer,address,cosmos_address,denom,amount_micro,amount_phmn,tags,relation_notes,accounting_layer,accounting_note,source_type
juno,current,juno10mmevhxjthxy7yqdaufcxpe0l20u4n8z262qnl,cosmos10mmevhxjthxy7yqdaufcxpe0l20u4n8zugfm5r,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,871965,0.871965,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10n5ldatqhdvuvstc4dpf6rlap9kcp22k727mqk,cosmos10n5ldatqhdvuvstc4dpf6rlap9kcp22kgcaq82,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,11237727,11.237727,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10nc6s2mynvdesztvfk7gr92658ymjv7qd2muld,cosmos10nc6s2mynvdesztvfk7gr92658ymjv7qmcc8c3,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,23119,0.023119,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10p5jd6yz2twvvzg5c7gq2l6v6u42vthcmfkuq8,cosmos10p5jd6yz2twvvzg5c7gq2l6v6u42vthcdm488m,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,62732,0.062732,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10pan0h3xdjn82032velau64ftvjjadd4djugt4,cosmos10pan0h3xdjn82032velau64ftvjjadd4mqlnvf,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,79534,0.079534,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10pjj5ye6spe7vgqcph2exm2pcx4m5gv9yldz89,cosmos10pjj5ye6spe7vgqcph2exm2pcx4m5gv9jdweqe,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,29876,0.029876,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10pmmz3xtyu39l52p3zzj58swlx7wdaqqpfgeea,cosmos10pmmz3xtyu39l52p3zzj58swlx7wdaqqhmtz7p,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,24637,0.024637,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10prma7alu7tgnu840kzdk2upesr8gs4xf8a2jf,cosmos10prma7alu7tgnu840kzdk2upesr8gs4xl47344,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,13186,0.013186,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10q2ahgxxqfwnkd2xgk5m05jh3p482c6s6eh0au,cosmos10q2ahgxxqfwnkd2xgk5m05jh3p482c6svt556q,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,249929,0.249929,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10qsrwygnwrwfnz5npmvjd3namy4dadgk5dj3pa,cosmos10qsrwygnwrwfnz5npmvjd3namy4dadgkzl32xp,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,100000,0.100000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10rcp23tqkwcx674qn3lcph0kvag4ey00dfssrk,cosmos10rcp23tqkwcx674qn3lcph0kvag4ey00mmnty2,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,768588,0.768588,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10rx4suuy4qy7dx4wl4x7kwvsv6f5y6a37nqrvz,cosmos10rx4suuy4qy7dx4wl4x7kwvsv6f5y6a3gprct7,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,11070973,11.070973,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10seshkv5y3p8hlcpnl7y2zm4fs5rlj0d7thryg,cosmos10seshkv5y3p8hlcpnl7y2zm4fs5rlj0dge5cr5,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,254137798,254.137798,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10sfdpzugermqs2mq4mxnu9tmxxjsg6fhduq5gs,cosmos10sfdpzugermqs2mq4mxnu9tmxxjsg6fhmwr00v,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,367877,0.367877,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10szv755g9pgul8cej9wxzrjgsulkr2fqtmlf86,cosmos10szv755g9pgul8cej9wxzrjgsulkr2fqafujqx,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2007749,2.007749,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10t0hvghh5nl7n4eghyd97900hfktjcp0e2n2me,cosmos10t0hvghh5nl7n4eghyd97900hfktjcp00cs3u9,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,236163,0.236163,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10t7jch0fegk55vzgw346vjglrv6fz8uecllcg4,cosmos10t7jch0fegk55vzgw346vjglrv6fz8uewdur0f,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,6100000,6.100000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10tgyn995kx2w0l3ladraqmwqkdgcgmqa459xdm,cosmos10tgyn995kx2w0l3ladraqmwqkdgcgmqarxxa28,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1230000,1.230000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10tp6zckddjwtl22jdurra5yadx72tyx6rkz896,cosmos10tp6zckddjwtl22jdurra5yadx72tyx64ypuzx,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,5000000,5.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10tv9yldam7u3tm0vvmdk20c3d5shny93qh847s,cosmos10tv9yldam7u3tm0vvmdk20c3d5shny93k9ywev,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,11099,0.011099,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10tw2wdmdfzffssl6l9c4nmc98wqmumgef0chpz,cosmos10tw2wdmdfzffssl6l9c4nmc98wqmumgelamvx7,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,206554,0.206554,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10udwv0naf3n3az4vu36udhw0pklksgl843f7hf,cosmos10udwv0naf3n3az4vu36udhw0pklksgl8rr29s4,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,155254,0.155254,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10utw2hls0mlwge6zl3u8hrjatljgh5wp979nc6,cosmos10utw2hls0mlwge6zl3u8hrjatljgh5wpnvxglx,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,7356315,7.356315,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10uvgrz3x2uqr86ahvu7dmg693ywy02tak27cfd,cosmos10uvgrz3x2uqr86ahvu7dmg693ywy02taqcarw3,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,110000,0.110000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10vmfhujlhjrhatuuxlr6yh57rqw2kx9dcrwmpw,cosmos10vmfhujlhjrhatuuxlr6yh57rqw2kx9dw3dqxj,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1260000,1.260000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10vp3rh6j5gu4xngngzc6lyr5m36ge8x4quqc2n,cosmos10vp3rh6j5gu4xngngzc6lyr5m36ge8x4kwrrd0,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,59935486,59.935486,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10vrzhapqjhwueqtfxfkhshaky9jnt9jmul4rrs,cosmos10vrzhapqjhwueqtfxfkhshaky9jnt9jm2dkcyv,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,72024,0.072024,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10w2gfnv32j3mxj93zlgez5pyyen9wqtj4dd8ey,cosmos10w2gfnv32j3mxj93zlgez5pyyen9wqtjrlwu7c,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,783137,0.783137,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10wc2z66z8racdeggprl8kwuspetc52l83deae3,cosmos10wc2z66z8racdeggprl8kwuspetc52l88l6x7d,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,15228617,15.228617,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10wgpp5ehkgwlvp6m5km4z0svuvy2d5mppzsdwh,cosmos10wgpp5ehkgwlvp6m5km4z0svuvy2d5mphsnkft,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,193417,0.193417,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10wpff5c258c2x89y46pe2txc4wvkxrunhjckfn,cosmos10wpff5c258c2x89y46pe2txc4wvkxrunpqmdw0,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,10065,0.010065,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10wsznlsyduk87c3w3saa8vsjhcsak94s6t2rs5,cosmos10wsznlsyduk87c3w3saa8vsjhcsak94svefchg,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,9119,0.009119,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno10wx839vlsam6ycv7ezsn89gnuf6jd5j96pdlqt,cosmos10wx839vlsam6ycv7ezsn89gnuf6jd5j9vnwy8h,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,921187,0.921187,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10xp68ehap3w3kavat8enpteylya88e6p6w7g3h,cosmos10xp68ehap3w3kavat8enpteylya88e6pvuankt,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1553380,1.553380,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10yp8ey37pjt4y5cr6nl2dstqjyz9f5k9fplrhw,cosmos10yp8ey37pjt4y5cr6nl2dstqjyz9f5k9lnucsj,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2284048,2.284048,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10yzv0gfcdp769ecpujjsxap2rtr6pvrc478rmp,cosmos10yzv0gfcdp769ecpujjsxap2rtr6pvrcrvycua,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1000000,1.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno10zhc0ne5mellsxm6347kg4w74u8nuy780m2cqp,cosmos10zhc0ne5mellsxm6347kg4w74u8nuy78effr8a,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,4000000,4.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno120wkyfh5pggl2z0yfw6nva5mptv9a2vg0nysh5,cosmos120wkyfh5pggl2z0yfw6nva5mptv9a2vgep8tsg,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,3620540,3.620540,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno12247yy7a2azc9vr256wgrc3rza5vuehdne8ptj,cosmos12247yy7a2azc9vr256wgrc3rza5vuehd9ty6vw,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,4992149,4.992149,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno122hjrmj8k2f0lc0m8nepdysgx9f2gan2v6hmqj,cosmos122hjrmj8k2f0lc0m8nepdysgx9f2gan26g5q8w,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,10000,0.010000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno122x75332ssh28n9qk0ng3mwrugp93nea05snel,cosmos122x75332ssh28n9qk0ng3mwrugp93neaexng7r,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,146809,0.146809,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno123lyx75tgmaqhs58qxtmtd9pmyd990hp7h9q8l,cosmos123lyx75tgmaqhs58qxtmtd9pmyd990hpg9xmqr,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,114177,0.114177,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno123u6jvpwku3f2x5mw68rwywgrj7640xj9v9h75,cosmos123u6jvpwku3f2x5mw68rwywgrj7640xjn7xveg,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,467512,0.467512,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno124kp99ktauryst7w8peuzztyc026l2ut8um8y3,cosmos124kp99ktauryst7w8peuzztyc026l2ut3wcurd,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,6440932,6.440932,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno124nkrtw9607ufn7gxhrfyql2fhjww2cwx6jn07,cosmos124nkrtw9607ufn7gxhrfyql2fhjww2cwsg3ggz,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1017000,1.017000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno124v83appymtfzuaqr0lr5t08qv46z9myp6ua4r,cosmos124v83appymtfzuaqr0lr5t08qv46z9myhglxjl,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,193404,0.193404,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno124yxkyd3hrj04da9y8s3anxdkzfwa0mesv4l7x,cosmos124yxkyd3hrj04da9y8s3anxdkzfwa0mex7kye6,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,500000,0.500000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1264kuu3yy2frmun6dvkuqky7cwyh3lsg8vfc32,cosmos1264kuu3yy2frmun6dvkuqky7cwyh3lsg372rkk,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1124408,1.124408,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1268g3asaue2hzsez2dx2x73vz5mfryhcppq937,cosmos1268g3asaue2hzsez2dx2x73vz5mfryhchnr7kz,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1539320,1.539320,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno126kv4x70s75mrkvmpvmq5p4prhd9ep6w0cs0ly,cosmos126kv4x70s75mrkvmpvmq5p4prhd9ep6we2n5cc,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1275270,1.275270,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno126u6y3m9rqpl4gp3klnclws27x3hp2xw084wf2,cosmos126u6y3m9rqpl4gp3klnclws27x3hp2xwe4k4wk,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1393910,1.393910,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1273l32t22nnppgwzk60keyjp73cfvq6mwakfwx,cosmos1273l32t22nnppgwzk60keyjp73cfvq6mc04jf6,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1000000,1.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno127syd36f280zgtlhqcyldwnpxv0fa9kls9g40l,cosmos127syd36f280zgtlhqcyldwnpxv0fa9klxhtwgr,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,4094,0.004094,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno12852uxp5z750rl6c7dpcuwfpga6ppdn67zhtsv,cosmos12852uxp5z750rl6c7dpcuwfpga6ppdn6gs5shs,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,149966,0.149966,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1287gkc6a6d5gex5gg0plzs4fvkg6n5euzkumwa,cosmos1287gkc6a6d5gex5gg0plzs4fvkg6n5eu5ylqfp,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,469678,0.469678,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno128dpug9xy7jv7ynz4zuyjpsma20kmf74s2j6dl,cosmos128dpug9xy7jv7ynz4zuyjpsma20kmf74xc3p2r,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,47877,0.047877,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno128u2up6ylzyzckelsusmmlrf2qw8nmpgjxdnn7,cosmos128u2up6ylzyzckelsusmmlrf2qw8nmpgy5wg5z,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,200000,0.200000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno128u67v9wghuqx0ueddqtuljz7c2jvu86ch97sc,cosmos128u67v9wghuqx0ueddqtuljz7c2jvu86w9x9hy,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,303032,0.303032,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno128v8jddvdfrc8ywyu7ynyuwfe8g4d6ga3udjaw,cosmos128v8jddvdfrc8ywyu7ynyuwfe8g4d6ga8wwf6j,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,81985,0.081985,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno12956q36awze2qhhllln2jp80gpk0rn9hsknxpz,cosmos12956q36awze2qhhllln2jp80gpk0rn9hxysax7,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,13289,0.013289,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
